OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
36643,9059854103,Port Perry,Ontario,664454.07,4885503.53,9002,Inclusive Advisory - Port Perry,L9L1B9,2019-05-13,2019-08-22,523930.0,Investment advice,9059859791,www.inclusiveadvisory.ca,,,,,,L9L1B9,,"Accounting services, financial services and law firm.",250,Queen,Street,,Scugog,POINT (-78.94520181264815 44.10423965906453),-78.94520181264815,44.10423965906453
36644,,Scugog,,664471.9228,4885611.4708,99931,Scugog Council for the Arts,L9L1A7,2019-05-13,2019-08-22,813410.0,Civic and social organizations,9059852121,www.scugogarts.ca,,,,,,,g-1,Council for the arts. Arts resource centre and gallery.,1266,Townline,Road,West,Scugog,POINT (-78.94494522975603 44.10520685013865),-78.94494522975603,44.10520685013865
36645,9055767895,Oshawa,Ontario,670482.62,4862414.69,4489,Dr. Michael Pellegrino & Associates,L1J8A2,2019-05-13,2019-08-22,621320.0,Offices of optometrists,9055765444,www.pellegrinoeyecare.ca,,,,,,L1J8A2,,Optometrist,375,Bond,Street,West,Oshawa,POINT (-78.87735013675295 43.895123080118175),-78.87735013675295,43.895123080118175
36646,,Pickering,Ontario,655604.74,4854999.7,8419,Spectrum Creative Interiors Inc.,L1W3G8,2019-05-13,2019-08-22,337126.0,Household furniture (except wood and upholstered) manufacturing,9054209592,www.sci.build.com,,,,,,L1W3G8,9,"Interior design, offers custom renovation products and services.",1734,Orangebrook,Court,,Pickering,POINT (-79.06464328046502 43.83168903970232),-79.06464328046502,43.83168903970232
36647,,Whitby,Ontario,665255.21,4860595.15,552795,Grower's World,L1N2L9,2019-05-13,2019-08-22,111999.0,All other miscellaneous crop farming,9054930059,www.growersworld.ca,,,,,,,,"Retailer of high-end hydroponic, indoor/outdoor garden equipment and supplies of choice.",120,Dundas,Street,West,Whitby,POINT (-78.9429573740054 43.879941293654355),-78.9429573740054,43.879941293654355
36648,9054430296,Oshawa,Ontario,674136.54,4860545.21,6635,Orkin Canada,L1H3V8,2019-05-14,2019-08-22,561710.0,Exterminating and pest control services,9057120095,www.orkincanada.ca,,,,,,L1H3V8,2,"Provides pest control services, bird and wildlife control and odour control.",555,Wentworth,Street,East,Oshawa,POINT (-78.83249792107242 43.87744900718906),-78.83249792107242,43.87744900718906
36649,,Beaverton,Ontario,653693.8412,4904221.5399,552798,White's Creek Flower Farm,L0K1A0,2019-05-14,2019-08-22,453110.0,Florists,7059282910,www.facebook.com/whitescreekflowers,,,,,,,,Flower Farm,1125,Brock Concession Rd 7,,,Brock,POINT (-79.07409082771326 44.27500536843519),-79.07409082771326,44.27500536843519
36650,,Beaverton,,651369.1587,4918795.6421,552799,Forget-Me-Not Alpacas,L0K1A0,2019-05-14,2019-08-22,112990.0,All Other Animal Production,2892216102,www.forgetmenotalpacas.ca,,,,,,,,"Raise Alpacas, Sell Clothing made of Alpaca fur, as well as manure.",1595,Brock Concession Rd 3,,,Brock,POINT (-79.0989706394516 44.406630760926674),-79.0989706394516,44.406630760926674
36651,,Beaverton,Ontario,646901.49,4921242.88,552800,Simcoe Street Market,L0K1A0,2019-05-14,2019-08-22,453920.0,Art dealers,4168316567,www.simcoestreetmarket.com,,,,,,,,"Bring together contemporary and traditional vendors, makers, artisans and traders from your neighborhood and the GTA to our communal space located on Beaverton's Historical Main Street",359,Simcoe,Street,,Brock,POINT (-79.15435746172155 44.42957135214163),-79.15435746172155,44.42957135214163
36652,7057482643,Oshawa,Ontario,671626.35,4862657.19,552805,Inclusive Advisory - Oshawa,L1H4G1,2019-05-14,2019-08-27,541212.0,Offices of accountants,2894811466,www.inclusiveadvisory.ca,,,,,,,,"Accounting services, financial services, law firm",21,Simcoe,Street,South,Oshawa,POINT (-78.8630414384163 43.89703960669984),-78.8630414384163,43.89703960669984
36653,,Ajax,Ontario,658962.93,4857014.95,552806,Romance Photography,L1S2H6,2019-05-14,2019-08-22,541921.0,"Photography Studios, Portrait",4169005825,www.romancephotography.com,,,,,,,,Wedding Photography,158,Harwood,Avenue,South,Ajax,POINT (-79.02230039389808 43.84910821375274),-79.02230039389808,43.84910821375274
36654,,Ajax,Ontario,656986.2925,4859936.7474,552807,BST Management Inc.,L1T4N6,2019-05-14,2019-08-22,541611.0,Administrative management and general management consulting services,9054287135,,,,,,,,,Project Management Firm,3,Hack,Court,,Ajax,POINT (-79.04601921024532 43.87582284049073),-79.04601921024532,43.87582284049073
36655,,Whitby,Ontario,667795.69,4859195.64,552808,Reptilia Inc,L1N0M2,2019-05-14,2019-08-22,712130.0,Zoos and botanical gardens,9054939511,www.reptilia.org,,,,,,,,"Canada’s largest fully indoor reptile facilities – displaying over 250 reptiles, amphibians, and even a few arachnids.",1400,Victoria,Street,East,Whitby,POINT (-78.91179484783534 43.86677540367768),-78.91179484783534,43.86677540367768
36656,,Ajax,Ontario,659253.4883,4856437.2925,552809,"Home Fragrance Biz, Independent Scentsy Consultant",L1S7L7,2019-05-14,2019-08-22,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),9059954896,www.homefragrancebiz.com,,,,,,,170,"Scentsy is an industry-leading fragrance company that pioneered the popular, safe candle warmer concept.",15-75,Bayly,Street,West,Ajax,POINT (-79.0188597227752 43.843847635764014),-79.0188597227752,43.843847635764014
36657,9056683827,Whitby,Ontario,667673.16,4859592.85,552810,Lifemark Physiotherapy & Sport Injury Clinic - Whitby Consumers Drive,L1N1C4,2019-05-14,2019-08-22,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",2892780498,www.lifemark.ca/goodlife-whitby,,,,,,,,Physiotherapy Office,75,Consumers,Drive,,Whitby,POINT (-78.91319398107191 43.870377244158675),-78.91319398107191,43.870377244158675
36658,,Sanford,Ontario,643011.204,4888445.4578,552811,ThinkFuel Marketing,L0C1E0,2019-05-14,2019-08-22,541810.0,Advertising agencies,,www.thinkfuel.ca,,,,,,,,"Digital marketing services for lead generation, customer acquisition, client engagement and competitive advantage.",394,Sandford,Road,,Uxbridge,POINT (-79.21218613844555 44.13521798771246),-79.21218613844555,44.13521798771246
36659,,Whitby,Ontario,667264.17,4859462.15,552812,Afshan Ahmad CPA Professional Corporation,L1N1C4,2019-05-14,2019-08-22,541211.0,Offices of Certified Public Accountants,9053910885,www.afshancpa.com,,,,,,,,Accountant Office,105,Consumers,Drive,,Whitby,POINT (-78.91832176633102 43.86929405405805),-78.91832176633102,43.86929405405805
36660,,Beaverton,Ontario,647025.99,4921200.08,2844,Beaverton Town Hall,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054267104,,,,,,,,,Town Hall of Beaverton.,397,Simcoe,Street,,Brock,POINT (-79.15280620855053 44.42916094960746),-79.15280620855053,44.42916094960746
36661,,Beaverton,Ontario,646335.83,4921247.26,2695,Beaverton/Thorah Community Centre,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054269838,,,,,,,,,Community centre.,176,Main,Street,,Brock,POINT (-79.1614594290759 44.42972536197739),-79.1614594290759,44.42972536197739
36662,,Port Perry,Ontario,664808.38,4885384.17,455498,Durham College Community Employment Services,,2019-05-15,2019-08-26,561310.0,Employment placement agencies and executive search services,2894851014,,,,,,,,,Employment Services,84,Water,Street,,Scugog,POINT (-78.94081495212613 44.10308602393755),-78.94081495212613,44.10308602393755
36663,7054269353,Beaverton,Ontario,647046.45,4921189.74,2847,Brock Township Public Library - Beaverton Branch,L0K1A0,2019-05-15,,519121.0,Libraries,7054269283,www.brocklibraries.ca,,,,,,L0K1A0,,Brock township public library.,401,Simcoe,Street,,Brock,POINT (-79.15255221933906 44.4290637520386),-79.15255221933906,44.4290637520386
36664,,Cannington,Ontario,656750.683,4912444.652,100564,Cannington Community Centre,L0E1E0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322582,,,,,,,L0E1E0,,Community centre and hockey area.,91,Elliot,Street,,Brock,POINT (-79.03333794859405 44.34834247501172),-79.03333794859405,44.34834247501172
36665,,Cannington,Ontario,656343.47,4912632.17,3646,Township Of Brock,L0E1E0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322355,,,,,,,L0E1E0,,Township of Brock municipal office.,1,Cameron,Street,East,Brock,POINT (-79.03838774823451 44.35011753544007),-79.03838774823451,44.35011753544007
36666,,Manilla,Ontario,660419.327,4907932.64,174294,Manilla Community Hall- Brock Township,L0K1A0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",,,,,,,,,,Community hall - event rental available.,C16990,Simcoe,Street,,Brock,POINT (-78.98872570022196 44.306944342261744),-78.98872570022196,44.306944342261744
36667,,Sunderland,Ontario,654169.29,4902940.23,9304,Sunderland & District Historical Museum,L0C1H0,2019-05-15,,712115.0,History and science museums,9059853723,,,,,,,L0C1H0,,Agricultural and historical museum.,14,Church,Street,North,Brock,POINT (-79.0685141671216 44.26337560774576),-79.0685141671216,44.26337560774576
36668,,Sunderland,Ontario,654218.29,4902967.83,101406,Sunderland Brock Memorial Arena,L0C1H0,2019-05-15,2019-08-26,713940.0,Fitness and recreational sports centres,7053573338,www.townshipofbrock.ca,,,,,,L0C1H0,,Arena complex.,20,Park,Street,West,Brock,POINT (-79.06789248720831 44.263613571957364),-79.06789248720831,44.263613571957364
36669,,Sunderland,Ontario,654387.36,4902541.02,174297,Sunderland Public Library,L0K1A0,2019-05-15,,519121.0,Libraries,,,,,,,,,,Public library.,41,Albert,Street,,Brock,POINT (-79.06590146611333 44.259737312865255),-79.06590146611333,44.259737312865255
36670,7053571302,Sunderland,Ontario,654436.76,4901920.71,9283,Family Services Durham Region,L0C1H0,2019-05-15,,624190.0,Other individual and family services,7053572241,www.durham.ca,,,,,,L0C1H0,,Family services,135,Albert,Street,,Brock,POINT (-79.06546603112399 44.254145307309955),-79.06546603112399,44.254145307309955
36671,,Sunderland,Ontario,654190.39,4902854.18,157518,Sunderland Town Hall,L0C1H0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054322355,,,,,,,L0C1H0,,Town hall- rental for events.,120,River,Street,,Brock,POINT (-79.06827533212163 44.262596863143244),-79.06827533212163,44.262596863143244
36672,,Wilfrid,Ontario,645565.93,4908990.47,11668,Wilfrid Community Hall,L0E1N0,2019-05-15,,913910.0,"Other local, municipal and regional public administration",7054374845,,,,,,,L0E1E0,,Event hall for rent. Complete with kitchen and dining space.,C20915,Brock,Road,,Brock,POINT (-79.17455806356499 44.31958994700452),-79.17455806356499,44.31958994700452
36673,9054355101,Oshawa,Ontario,669408.0,4861826.0,6488,Trent University,L1J5Y1,2019-05-15,2019-08-22,611310.0,Universities,9054355102,www.trentu.ca/oshawa,,,,,,,,"University, Oshawa campus",55,Thornton,Road,South,Oshawa,POINT (-78.89090808621035 43.89007399631835),-78.89090808621035,43.89007399631835
36674,9059850334,Port Perry,Ontario,663131.31,4884443.81,8783,Taylor Ford,L9L1B5,2019-05-15,2019-08-22,441110.0,New car dealers,9059853655,www.taylorfordsales.com,,,,,,L9L1B5,,New and used automobile sales and service.,1565,7a,Highway,,Scugog,POINT (-78.96204654128572 44.095000669124204),-78.96204654128572,44.095000669124204
36675,,Seagrave,Ontario,664250.63,4895142.76,552835,Koi Nursery & Water Gardens,L0C1G0,2019-05-16,2019-08-22,444220.0,Nursery stores and garden centres,9059854600,www.koinursery.com,,,,,,,,"Full service pond and water garden retail/wholesale. Koi and other pond fish, aquatic plants, pond equipment, water treatments and consultations.",21751,Simcoe,Street,,Scugog,POINT (-78.94473357993397 44.19101417625511),-78.94473357993397,44.19101417625511
36676,,Pickering,Ontario,654124.98,4854868.31,6794,Durham Continuing Education - Pickering,L1W3R2,2019-05-16,2019-08-26,611690.0,All other schools and instruction,9058313118,www.dce.ca,,,,,,L1W3R2,1-5,Language instruction to adult new comers in Canada.,1400,Bayly,Street,,Pickering,POINT (-79.08307567298432 43.830816849097154),-79.08307567298432,43.830816849097154
36677,9054281176,Seaton,Ontario,654181.3097,4860150.2329,552914,Tax and Accounting Advisory Services,L1X0A8,2019-05-16,2019-08-22,541212.0,Offices of accountants,6479489258,,,,,,,,,"Providing Accounting Services to Small Businesses including Charities; Providing Tax Filing Services for Individual Clients as well, Small Businesses",1785,Liatris,Drive,,Pickering,POINT (-79.08085117342371 43.87833547047075),-79.08085117342371,43.87833547047075
36678,,Nestleton Station,Ontario,678109.2261,4888818.8708,552598,Together Forever,L0B1L0,2019-05-17,2019-08-22,812220.0,Cemeteries and crematoria,4164582800,,,,,,,,,Design and creates memorial products for human/pet cremains.,14950,Cartwright East Quarter,Line,,Scugog,POINT (-78.77358760858802 44.130871088392375),-78.77358760858802,44.130871088392375
36679,9054327602,Oshawa,Ontario,671255.61,4862297.15,4865,Income Support - Durham Region,L1J2B4,2019-05-17,2019-05-17,624190.0,Other individual and family services,9054322929,www.durham.ca,,,,,,L1J2B4,,Income support.,200,John,Street,West,Oshawa,POINT (-78.86777009149394 43.89388638251612),-78.86777009149394,43.89388638251612
36680,9056236951,Bowmanville,Ontario,686557.01,4864678.23,3112,Region of Durham - Employment Assistance Program,L1C1P5,2019-05-17,,912210.0,Provincial labour and employment services,9056972400,,,,,,,L1C1P5,4,Social assistance services.,234,King,Street,,Clarington,POINT (-78.67657392284892 43.91159480416973),-78.67657392284892,43.91159480416973
36681,9056833466,Ajax,Ontario,658020.81,4855847.46,2424,Family Services - Ajax,L1S7J6,2019-05-17,,624190.0,Other individual and family services,9056833451,,,,,,,L1S7J6,103,Social services.,339,Westney,Road,South,Ajax,POINT (-79.03435985482699 43.83880482090823),-79.03435985482699,43.83880482090823
36682,,Sunderland,Ontario,654387.36,4902541.02,100619,Durham Region- Social Services,L0C1H0,2019-05-17,,913910.0,"Other local, municipal and regional public administration",9058623131,,,,,,,L0E1E0,L0C 1H0,Social services.,41,Albert,Street,,Brock,POINT (-79.06590146611333 44.259737312865255),-79.06590146611333,44.259737312865255
36683,9056234449,Bowmanville,Ontario,685540.4,4864859.1,2964,Edna Thomson Child Care Centre,L1C1T6,2019-05-17,,624410.0,Child day-care services,9056236717,,,,,,,L1C1T6,,Child care centre for ages 2-12.,156,Church,Street,,Clarington,POINT (-78.68916182547643 43.91347863186732),-78.68916182547643,43.91347863186732
36684,9058399418,Pickering,Ontario,653765.33,4854329.84,8522,Pickering Child Care Centre,L1W1J4,2019-05-17,,624110.0,Child and youth services,9058395831,,,,,,,L1W1J4,,Child care centre for ages 2-12.,1262,Radom,Street,,Pickering,POINT (-79.08770111744614 43.82604621806938),-79.08770111744614,43.82604621806938
36685,9056688458,Whitby,Ontario,665825.51,4860463.51,10964,Whitby Child Care Centre,L1N1S8,2019-05-17,,624410.0,Child day-care services,9056684751,www.durham.ca,,,,,,L1N1S8,,Child care centre for ages 18 months to 6 years.,501,Dunlop,Street,East,Whitby,POINT (-78.93590391720872 43.87862883748687),-78.93590391720872,43.87862883748687
36686,,Oshawa,Ontario,673564.09,4862726.53,102253,Clara Hughes Early Learning and Child Care Centre,L1H6T9,2019-05-17,,624410.0,Child day-care services,9054048012,http://www.durham.ca,,,,,,,,Early Learning and Child Care Centre for ages 12 months to 12 years.,610,Taylor,Avenue,,Oshawa,POINT (-78.83890848297588 43.897209847000596),-78.83890848297588,43.897209847000596
36687,9056688934,Whitby,Ontario,664602.83,4860486.69,10890,Fairview Lodge,L1N5S3,2019-05-17,2019-08-22,623110.0,Nursing care facilities,9056685851,http://www.durham.ca/social,,,,,,L1N5S3,,Long term care facility.,632,Dundas,Street,East,Whitby,POINT (-78.95110630606993 43.87911123577841),-78.95110630606993,43.87911123577841
36688,7054264218,Beaverton,Ontario,646176.6,4921144.6,2692,Lakeview Manor,L0K1A0,2019-05-17,,623110.0,Nursing care facilities,7054267388,http://www.durham.ca/social,,,,,,L0K1A0,,Long term care facility.,133,Main,Street,,Brock,POINT (-79.16348788492796 44.42883378579377),-79.16348788492796,44.42883378579377
36689,9054338010,Oshawa,Ontario,670348.61,4861899.05,5219,Sexual Health Clinic - Oshawa,L1J2K5,2019-05-17,,913910.0,"Other local, municipal and regional public administration",9054338901,,,,,,,L1J2K5,180,Public health services,419,King,Street,West,Oshawa,POINT (-78.87918226923033 43.89051458121729),-78.87918226923033,43.89051458121729
36690,9054209765,Pickering,Ontario,653856.38,4855392.63,7654,Sexual Health Clinic - Pickering,L1V1B8,2019-05-17,,621494.0,Community health centres,9054208781,,,,,,,L1V1B8,,Public health clinic.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
36691,9054308725,Whitby,Ontario,667264.17,4859462.15,100507,"Andrea Miller MHSc, RD Consulting Dietitian",L1N1C4,2019-05-21,2019-08-22,621390.0,Offices of all other health practitioners,9052332437,http://www.amillerrd.ca,,,,,,L1N1C4,,"Nutrition Counselling, Nutrition Consulting for media, business, Nutrition writing.",105,Consumers,Drive,,Whitby,POINT (-78.91832176633102 43.86929405405805),-78.91832176633102,43.86929405405805
36692,,Pickering,Ontario,655618.68,4855161.66,552953,Maple Environmental Inc.,L1W3G7,2019-05-21,2019-05-22,541690.0,Other scientific and technical consulting services,9052574408,www.MapleEnv.com,,,,,,,7C1,"Maple is a full service environmental consulting company providing services in the areas of Hazardous Building Materials, Indoor Environments, Environmental Site Assessments and Occupational and Environmental Health.",1735,Bayly,Street,,Pickering,POINT (-79.06442287618553 43.83314352225615),-79.06442287618553,43.83314352225615
36693,4162976977,Pickering,Ontario,656440.01,4854354.46,7288,Button's Heating and Air Conditioning,L1W3V5,2019-05-21,2019-08-22,416120.0,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers",9054321929,www.buttonsheating.com,,,,,,L1W3V5,168-170,Heating and air conditioning services.,1895,Clements,Road,,Pickering,POINT (-79.05444905449731 43.82570641704791),-79.05444905449731,43.82570641704791
36694,,Pickering,Ontario,656359.89,4854327.66,552957,Proclean Industrial & Office Services Ltd.,L1W3V4,2019-05-22,2019-08-22,561722.0,Janitorial services (except window cleaning),9054272441,,,,,,,,278,Commercial maintenance,1885,Clements,Road,,Pickering,POINT (-79.05545272520007 43.82548221037983),-79.05545272520007,43.82548221037983
36695,4162311411,Whitby,Ontario,667264.17,4859462.15,100913,Royal Bailiff Service,L1N1C4,2019-05-22,2019-08-22,541190.0,Other legal services,4162311311,www.royalbailiff.com,,,,,,L1N1C4,2,"Vehicle recovery, equipment recovery, commercial lockouts, landlord distraints, tax collection.",105,Consumers,Drive,,Whitby,POINT (-78.91832176633102 43.86929405405805),-78.91832176633102,43.86929405405805
36696,,Whitby,Ontario,667264.17,4859462.15,294207,Autism Ontario,L1N2M8,2019-05-22,,813920.0,Professional organizations,9054325092,,,,,,,,,Closed,105,Consumers,Drive,,Whitby,POINT (-78.91832176633102 43.86929405405805),-78.91832176633102,43.86929405405805
36697,,Whitby,Ontario,667264.17,4859462.15,174384,Sansom Financial Services,L1N1C4,2019-05-22,,417930.0,"Professional machinery, equipment and supplies merchant wholesalers",9054309618,www.sansom.ca,,,,,,,,Closed,105,Consumers,Drive,,Whitby,POINT (-78.91832176633102 43.86929405405805),-78.91832176633102,43.86929405405805
36698,7054265930,Goodwood,Ontario,644009.44,4877262.25,3974,Goodwood Community Centre,L0K1A0,2019-05-22,2019-08-26,713991.0,"Sports clubs, teams and leagues performing before a non-paying audience",9056403966,www.town.uxbridge.on.ca,,,,,,L0K1A0,,Community centre.,268,Regional Highway 47,,,Uxbridge,POINT (-79.20276357590545 44.034385110491456),-79.20276357590545,44.034385110491456
